VESSEL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,FLAG,Unnamed: 7,OWNERSHIP,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,DESTINATION,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
9120281,HUMPBACK WHALE,Fish Factory Ship,4407,3869,1994,Guinea False,Russia,Forpost LLC,Russia,Forpost LLC,Forpost LLC,Russia,Alang,India,2024-12-01 00:00:00,,
8228684,PORFIRIY CHANCHIBADZE,Fish Factory Ship,4407,3910,1984,Russia,,Soyuznyye Rybnyye Promysly,Russia,Soyuznyye Rybnyye Promysly,Soyuznyye Rybnyye Promysly,Russia,Alang,India,2024-12-01 00:00:00,,
8313879,BUKHTA NAGAEVA,Refrigerated Cargo Ship,3226,2353,1984,Eswatini False,Russia,MAG-SEA International,Russia,MAG-SEA International,MAG-SEA International,Russia,Gadani,Pakistan,2024-02-01 00:00:00,,
7330038,ERMAK,Icebreaker,14058,12687,1974,Russia,,Russia Govt,Russia,Rosmorport SPB Branch,Russia Govt,Russia,St Petersburg,Russia,2024-01-01 00:00:00,,
7643124,DIOMEDES,Fishing Vessel,825,944,1976,Russia,,Arcticservice,Russia,Arcticservice,Arcticservice,Russia,Murmansk,Russia,2024-05-01 00:00:00,,
8230120,SELENA,General Cargo Ship,2457,907,1970,Cameroon,,Yeya Shipping Ltd,Russia,Seatron Shipping Co Ltd,Solka Shipping Ltd,Seychelles,Aliaga,Turkey,2024-02-01 00:00:00,,
7612474,GAUJA,General Cargo Ship,1926,1284,1979,Cameroon,,Ingria Shipping Ltd,Russia,Ingria Shipping Ltd,Illyra AG,Marshall Islands,Aliaga,Turkey,2024-05-01 00:00:00,,
8726179,NEFTERUDOVOZ-52M,Ore/Oil Carrier,2615,1574,1985,Russia,,Metship Co Ltd,Russia,Metship Co Ltd,Metship Co Ltd,Russia,Aliaga,Turkey,2024-08-01 00:00:00,,
7941239,BARON,Ore/Oil Carrier,2615,1481,1980,Russia,,Metship Co Ltd,Russia,Metship Co Ltd,Atrio Group Ltd,"Virgin Islands, British",Aliaga,Turkey,2024-08-01 00:00:00,,
7119252,KRISTALL,Tank Cleaning Vessel,994,0,1972,Russia,,Gazpromneft Marine Bunker Ltd,Russia,Gazpromneft Marine Bunker Ltd,Gazpromneft Marine Bunker Ltd,Russia,Kerch,Ukraine,2024-02-01 00:00:00,,
9200392,HARMONY 1,Bulk Carrier,38646,10317,1999,Comoros,India,Dronfield Ltd,Samoa,Treasure Harvest Shipping Pvt,Treasure Harvest Shipping Pvt,India,Chittagong,Bangladesh,2024-10-01 00:00:00,,
7602106,AMANAH,Passenger/Ro-Ro Ship (Vehicles),19009,8996,1979,Saudi Arabia,,Nesma Holding Co Ltd,Saudi Arabia,Namma Shipping Lines,Namma International Trading,Saudi Arabia,Alang,India,2024-04-01 00:00:00,,
8314586,ATAR,Logistics Vessel (Naval Ro-Ro Cargo),16557,8920,1983,St Kitts & Nevis,Singapore,Kuo Fen Ching,Singapore,Singapore Govt Navy,Valour Offshore Marine Service,Singapore,Chittagong,Bangladesh,2024-05-01 00:00:00,,
8908765,PINE EXPRESS,Wood Chips Carrier,39145,9543,1990,Marshall Islands,,Nova Shipping & Logistics Pte,Singapore,Nova Shipping & Logistics Pte,Pine Express Pte Ltd,Singapore,Chittagong,Bangladesh,2024-06-01 00:00:00,,
9060247,SERENITY 1,Bulk Carrier,17430,6350,1994,Panama,,Feng Sea Shipping Pte Ltd,Singapore,Feng Sea Shipping Pte Ltd,Serenity Shipping Co Ltd-BVI,British Virgin Islands,Chittagong,Bangladesh,2024-09-01 00:00:00,,
9112557,IDM DOODLE,General Cargo Ship (with Ro-Ro facility),9992,4302,1995,Panama,,Rai A,Singapore,IDM Mana Pte Ltd,Mana Fonds Pte Ltd,Singapore,Alang,India,2024-06-01 00:00:00,,
6705432,DON LUCIANO,Fishing Vessel,648,0,1967,Argentina,,Irvin & Johnson Ltd,South Africa,Alpesca SA,Alpesca SA,Argentina,Mar del Plata,Argentina,2024-08-01 00:00:00,,
9141625,OCMIS GAR,General Cargo Ship,4150,2477,1997,Guinea-Bissau,,Ocmis Maritime SL,Spain,Hellenic Glamor Ship Mgmt LLC,Gar Maritime Co Ltd,Liberia,Alang,India,2024-05-01 00:00:00,,
9155406,OCMIS LEGENDS,General Cargo Ship,4115,2331,1998,Palau,,Ocmis Maritime SL,Spain,Legends Marine Navigation Co,Legends Marine Navigation Co,Liberia,Alang,India,2024-08-01 00:00:00,,
7710276,MONTECRUZ,Refrigerated Cargo Ship,2689,1457,1978,Panama,,CalvoPesca SA,Spain,CalvoPesca SA,Gestra Corp SA,Panama,Aliaga,Turkey,2024-08-01 00:00:00,,
8519382,LMS LAXAPANA,Products Tanker,1970,1205,1986,Sri Lanka,,Sri Lanka Shipping Co Ltd,Sri Lanka,Lanka Maritime Services Ltd,Lanka Maritime Services Ltd,Sri Lanka,Chittagong,Bangladesh,2024-03-01 00:00:00,,
9073062,MSC SOPHIE,Container Ship (Fully Cellular),37398,13616,1993,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Sophie Naviera Co SA,Panama,Alang,India,2024-01-01 00:00:00,,
9163192,MSC UMA,Container Ship (Fully Cellular),23722,10455,1998,Liberia,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Metis Oceanway Ltd,Liberia,Alang,India,2024-01-01 00:00:00,,
9190092,MSC EAGLE F,General Cargo Ship,12993,6878,2000,Liberia,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Skyeagle Oceanway Ltd,Liberia,Alang,India,2024-01-01 00:00:00,,
9051478,MSC JEMIMA,Container Ship (Fully Cellular),30971,12677,1994,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Jemima Marine Inc,Liberia,Alang,India,2024-01-01 00:00:00,,
9065443,MSC ROSSELLA,Container Ship (Fully Cellular),37398,13305,1993,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Rossella Maritime Inc,Liberia,Alang,India,2024-03-01 00:00:00,,
9051492,MSC NILGUN,Container Ship (Fully Cellular),30971,12553,1994,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Nilgun Maritime Inc,Liberia,Alang,India,2024-04-01 00:00:00,,
8918057,MSC GRACE F,General Cargo Ship,13258,7555,1991,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Grace Oceanway Ltd,Liberia,Alang,India,2024-06-01 00:00:00,,
8201624,MSC IRIS,Container Ship (Fully Cellular),21586,10655,1982,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Iris Oceanway Ltd,Liberia,Alang,India,2024-07-01 00:00:00,,
8521402,MSC ANNAMARIA,Container Ship (Fully Cellular),21633,8805,1987,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Annamaria Oceanway Ltd,Liberia,Alang,India,2024-08-01 00:00:00,,
9057173,MSC AGATA II,Container Ship (Fully Cellular),16202,7364,1994,Liberia,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Agata Oceanway Ltd,Liberia,Alang,India,2024-09-01 00:00:00,,
8413875,MSC GABRIELLA,Container Ship (Fully Cellular),21887,8911,1985,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Gabriella Oceanway Ltd,Liberia,Alang,India,2024-09-01 00:00:00,,
8512906,MSC ADELE,Container Ship (Fully Cellular),21633,8779,1986,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Adele Oceanway Ltd,Liberia,Alang,India,2024-10-01 00:00:00,,
8201648,MSC EYRA,Container Ship (Fully Cellular),21586,10655,1982,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Eyra Oceanway Ltd,Liberia,Alang,India,2024-10-01 00:00:00,,
9129873,MSC ALEXA,Container Ship (Fully Cellular),42307,16228,1996,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Abilear Corp,Panama,Alang,India,2024-10-01 00:00:00,,
9129885,MSC RAFAELA,Container Ship (Fully Cellular),42307,16024,1996,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Jacinia Holdings Inc,Panama,Alang,India,2024-11-01 00:00:00,,
8512891,MSC AUGUSTA,Container Ship (Fully Cellular),21648,8797,1986,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Augusta Oceanway Ltd,Liberia,Alang,India,2024-12-01 00:00:00,,
8401133,MAESTRO SUN,Ro-Ro Cargo Ship,15375,5200,1986,Marshall Islands,,Maestro Shipping SA,Switzerland,Maestro Shipping SA,Sun Inc,Marshall Islands,Aliaga,Turkey,2024-01-01 00:00:00,,
8201636,MSC MALIN,Container Ship (Fully Cellular),21586,10655,1982,Panama,,MSC Mediterranean Shipping Co,Switzerland,MSC Mediterranean Shipping Co,Malin Oceanway Ltd,Liberia,Aliaga,Turkey,2024-11-01 00:00:00,,
7374448,YONG FENG,Products Tanker,3738,2055,1975,Cameroon,St Kitts & Nevis,Unknown,Taiwan,Smile Winner Co Ltd,Smile Winner Co Ltd,Samoa,Chittagong,Bangladesh,2024-01-01 00:00:00,,
8025848,MENT 1,Cement Carrier,3917,2234,1980,St Kitts & Nevis,Taiwan,U-Ming Marine Transport Corp,Taiwan,U-Ming Marine Transport Corp,U-Ming Marine Transport Corp,Taiwan,Chittagong,Bangladesh,2024-05-01 00:00:00,,
9168855,URANUS,Container Ship (Fully Cellular),69246,24328,1999,Comoros,Panama,Evergreen Marine Corp,Taiwan,Evergreen Marine Corp,Greencompass Marine SA,Panama,Alang,India,2024-07-01 00:00:00,,
8122385,VIVA,Refrigerated Cargo Ship,3574,2188,1982,St Kitts & Nevis,Panama,Hua Fu Intl Group SA,Taiwan,Hua Fu Intl Group SA,Viva Marine SA,Panama,Alang,India,2024-07-01 00:00:00,,
9130585,UNI III,Container Ship (Fully Cellular),14807,7099,1999,Comoros,Panama,Evergreen Marine Corp,Taiwan,Evergreen Marine Corp,Gaining Enterprise SA,Panama,Alang,India,2024-10-01 00:00:00,,
9130597,SURE,Container Ship (Fully Cellular),14807,7099,1999,Togo,Panama,Evergreen Marine Corp,Taiwan,Evergreen Marine Corp,Gaining Enterprise SA,Panama,Aliaga,Turkey,2024-07-01 00:00:00,,
9016832,THARERATANA 1,Products Tanker,997,739,1990,Thailand,,Bangkok Bank,Thailand,BSL Leasing Co Ltd,BSL Leasing Co Ltd,Thailand,Chittagong,Bangladesh,2024-04-01 00:00:00,,
8819225,INTER STEVEDORING 8,"Bulk Carrier, Self-discharging",36540,11014,1989,Thailand,,Double A Power Group,Thailand,Highland Maritime Co Ltd,National Power Plant 3 Co Ltd,Thailand,Chittagong,Bangladesh,2024-05-01 00:00:00,,
8822258,PILATUS 21,LPG Tanker,933,890,1989,Thailand,,Pilatas Marine PCL,Thailand,Pilatas Marine PCL,Pilatas Marine PCL,Thailand,Chittagong,Bangladesh,2024-05-01 00:00:00,,
7904061,WILSON,Products Tanker,724,0,1979,Cameroon,Thailand,PK Group of Companies,Thailand,PC Marine 1992 Co Ltd,PC Marine 1992 Co Ltd,Thailand,Chittagong,Bangladesh,2024-05-01 00:00:00,,
8805822,PK 10,Products Tanker,1014,725,1988,Tanzania (Zanzibar),,Big Sea Co Ltd,Thailand,Big Sea Co Ltd,Big Sea Co Ltd,Thailand,Chittagong,Bangladesh,2024-10-01 00:00:00,,
8816998,THAILAEMTHONG 3,Products Tanker,1042,0,1988,Thailand,,Thailaemthong Supply,Thailand,Thailaemthong Fishery,Thailaemthong Fishery,Thailand,Chittagong,Bangladesh,2024-11-01 00:00:00,,
9145695,YILDIZLAR 2,Wood Chips Carrier,40328,10347,1996,Turkey,,Pasifik Lojistik Grubu,Turkey,Yildizlar Deniz Isletmeciligi,Yildizlar Deniz Isletmeciligi,Turkey,Chittagong,Bangladesh,2024-03-01 00:00:00,,
9108257,DENAK VOYAGER,Bulk Carrier,37663,9518,1996,Turkey,,Colakoglu Metalurji AS,Turkey,Denak Ship Management & Agency,Denak Ship Management & Agency,Turkey,Chittagong,Bangladesh,2024-04-01 00:00:00,,
9116319,NAHIDE-M,Bulk Carrier,18108,6984,1995,Panama,,Iskenderun Gemi Isletmeciligi,Turkey,Iskenderun Gemi Isletmeciligi,Yellow Funnel Shipping Ltd-MAI,Marshall Islands,Chittagong,Bangladesh,2024-08-01 00:00:00,,
8811390,IPEK,General Cargo Ship,12930,6751,2001,St Kitts & Nevis,Panama,Ozguclu A,Turkey,Oba Shipping Inc,Oba Shipping Inc,Turkey,Chittagong,Bangladesh,2024-09-01 00:00:00,,
9087233,FATMA SARI,Bulk Carrier,25503,8013,1994,Turkey,,Nazli Denizcilik Ltd Sti,Turkey,T ve O Denizcilik Ltd Sti,Nazli Denizcilik Ltd Sti,Turkey,Chittagong,Bangladesh,2024-11-01 00:00:00,,
9110901,ELA,Bulk Carrier,20837,8957,1996,Panama,Malta,Gamma Denizcilik Nakliyat,Turkey,Gamma Denizcilik Nakliyat,Epsilon Marine Co Ltd,Malta,Alang,India,2024-09-01 00:00:00,,
9106467,CASABLANCA A,Container Ship (Fully Cellular),8633,4666,1996,Morocco,,Arkas Holding AS,Turkey,Arkas Denizcilik ve Nakliyat,Maroc Feedering SA,Morocco,Aliaga,Turkey,2023-12-01 00:00:00,,
7816147,AMANOS,General Cargo Ship,1589,0,1978,Tanzania (Zanzibar),Palau,Bromarine Nakliyat ve Ticaret,Turkey,Bromarine Nakliyat ve Ticaret,Concorde Shipping Ltd,Marshall Islands,Aliaga,Turkey,2024-02-01 00:00:00,,
7429322,KALELI ANA,General Cargo Ship,3936,1700,1976,Comoros,,Caferoglu Denizcilik,Turkey,Caferoglu Denizcilik,Black Sea Maritime Ltd-MAI,Marshall Islands,Aliaga,Turkey,2024-04-01 00:00:00,,
8101537,AYHANLAR,General Cargo Ship,2765,0,1982,Turkey,,Ayhanlar Denizcilik Madencilik,Turkey,Ayhanlar Denizcilik Madencilik,Ayhanlar Denizcilik Madencilik,Turkey,Aliaga,Turkey,2024-04-01 00:00:00,,
7808097,NANDA C,General Cargo Ship,998,697,1981,Comoros,,CAKA Denizcilik Ltd,Turkey,Nanda Shipping Co,Nanda Shipping Co,Marshall Islands,Aliaga,Turkey,2024-05-01 00:00:00,,
6720066,CAGSAN,General Cargo Ship,954,840,1967,Turkey,,Savas Denizcilik,Turkey,Savas Denizcilik,Savas Denizcilik,Turkey,Aliaga,Turkey,2024-07-01 00:00:00,,
8125167,GUNDOGDU 1,General Cargo Ship,1598,0,1984,Turkey,,Arel Denizcilik Ticaret,Turkey,Arel Denizcilik Ticaret,Ada Denizcilik Fikri Akin,Turkey,Aliaga,Turkey,2024-08-01 00:00:00,,
8132598,KUDRET GEZER,General Cargo Ship,942,0,1979,Vanuatu,,Su Deryasi Denizcilik ve Tic,Turkey,Su Deryasi Denizcilik ve Tic,Su Deryasi Denizcilik ve Tic,Turkey,Aliaga,Turkey,2024-08-01 00:00:00,,
8811405,MUSA OBA,General Cargo Ship,12930,6769,2002,Panama,,Ozguclu A,Turkey,Hakan Shipping Inc,Hakan Shipping Inc,Marshall Islands,Aliaga,Turkey,2024-09-01 00:00:00,,
8970615,NAZIM IMAMOGLU,General Cargo Ship,978,0,1993,Turkey,,Dogru Denizcilik Brokerlik,Turkey,Dogru Denizcilik Brokerlik,Dogru Denizcilik Brokerlik,Turkey,Aliaga,Turkey,2024-11-01 00:00:00,,
7905649,MARIS 1,General Cargo Ship,2806,0,1989,Turkey,,Altay Maris Denizcilik Tas Hiz,Turkey,Altay Maris Denizcilik Tas Hiz,Altay Maris Denizcilik Tas Hiz,Turkey,Aliaga,Turkey,2024-11-01 00:00:00,,
9107679,ONE VICTORY,Bulk Carrier,26250,7685,1996,Panama,,Yasin GH,Ukraine,One Navigation Denizcilik AS,One Victory Corp,Marshall Islands,Chittagong,Bangladesh,2024-04-01 00:00:00,,
8865987,MILA,General Cargo Ship,2894,1581,1972,Togo,,Black Sea Shipping Management,Ukraine,Argo Shipping Co,Excelsior Shipping & Trading,Panama,Aliaga,Turkey,2024-09-01 00:00:00,,
8947620,FETIDA,General Cargo Ship,1866,750,1964,Moldova,,Poseidon Shipping Ltd-UKE,Ukraine,Poseidon Shipping Ltd-UKE,Poliservis,Ukraine,Aliaga,Turkey,2024-10-01 00:00:00,,
8311560,SUKRU OKAN,General Cargo Ship,2155,0,1989,Palau,,Kaalbye Shipping,Ukraine,OG Shipping Ltd,OG Shipping Ltd,Marshall Islands,Aliaga,Turkey,2024-10-01 00:00:00,,
8981080,MANCHESTER,General Cargo Ship,1652,0,1964,Ukraine,,Argo Shipping Co,Ukraine,Argo Shipping Co,CAS Shipping Ltd,St Vincent & The Grenadines,Aliaga,Turkey,2024-10-01 00:00:00,,
8723256,MANGUP,Fishing Vessel,2399,1736,1986,Unknown,,Linart Ltd,Ukraine,Linart Ltd,Linart Ltd,Ukraine,Aliaga,Turkey,2024-11-01 00:00:00,,
8965165,LIVERPOOL,General Cargo Ship,1837,0,1963,Comoros,Ukraine,Triton Fuels Ukraine,Ukraine,Triton Fuels Ukraine,United Trade Group Ltd,United States Of America,Aliaga,Turkey,2024-11-01 00:00:00,,
9278521,LILA NANTONG,Bulk Carrier,87590,23982,2003,Liberia,,Lila Global Ltd,United Arab Emirates,Lila Global Ltd,Essa Investments Ltd,Liberia,Chittagong,Bangladesh,2024-02-01 00:00:00,,
9190377,SIA,Bulk Carrier,40489,12605,1999,Liberia,,Lila Global Ltd,United Arab Emirates,Lexi Shipping Ltd,Lexi Shipping Ltd,Liberia,Chittagong,Bangladesh,2024-02-01 00:00:00,,
9138496,JULE,Bulk Carrier,38338,9726,1997,Panama,,Lila Global Ltd,United Arab Emirates,Mar Holding Ltd,Mar Holding Ltd,Liberia,Chittagong,Bangladesh,2024-11-01 00:00:00,,
9146285,SOL,Container Ship (Fully Cellular),8299,3870,1997,St Kitts & Nevis,Panama,Transworld Group,United Arab Emirates,Providence Ship Management IND,Liberty Navigation S Pte Ltd,United Arab Emirates,Alang,India,2024-01-01 00:00:00,,
7382988,ASPHALT PRINCESS,Asphalt/Bitumen Tanker,5746,3271,1976,Panama,,Prime Tankers LLC,United Arab Emirates,Glory International FZ-LLC,Asphalt Princess Shipping,Panama,Alang,India,2024-04-01 00:00:00,,
9217034,DELHI,Container Ship (Fully Cellular),25369,10669,2000,St Kitts & Nevis,India,Transworld Group,United Arab Emirates,Orient Express Lines Inc,Transworld Shipping Lines Ltd,India,Gadani,Pakistan,2024-01-01 00:00:00,,
9255012,WANG HAI,Bulk Carrier,88856,23039,2003,Liberia,,Lila Global Ltd,United Arab Emirates,Kyra Global Marine Services,Essa Investments Ltd,Liberia,Gadani,Pakistan,2024-02-01 00:00:00,,
9108659,OSCAR 1,General Cargo Ship,6641,2620,1995,Comoros,Togo,Oscar Dubai Shipping SA,United Arab Emirates,Oscar Middle East Ship Mgmt,Oscar Dubai Shipping SA,Honduras,Gadani,Pakistan,2024-03-01 00:00:00,,
8901808,QATAR ANA,Bulk Carrier,25891,8015,1989,Panama,,Al Khalejia Aggregates FZE,United Arab Emirates,Al Khalejia Aggregates FZE,Al Khalejia Marine Inc,Panama,Gadani,Pakistan,2024-03-01 00:00:00,,
9221229,VENIA,Bulk Carrier,87497,23118,2001,St Kitts & Nevis,Liberia,Lila Global Ltd,United Arab Emirates,Hermes Maritime Services Pvt,Neptune Seaway Ltd,Liberia,Gadani,Pakistan,2024-10-01 00:00:00,,
9007295,PRIDE OF CANTERBURY,Passenger/Ro-Ro Ship (Vehicles),30635,10385,1991,St Kitts & Nevis,,P&O,United Arab Emirates,P&O Ferries Ltd,P&O Ferries Ltd,United Kingdom,Aliaga,Turkey,2024-01-01 00:00:00,,
8811766,TOMSON GAS,LPG Tanker,3219,1991,1989,Panama,,Jmukhadze T,United Kingdom,Marine Shipping Line FZE,Zack Shipping SA,Panama,Alang,India,2024-01-01 00:00:00,,
7900596,CAPT. OSAMA,General Cargo Ship,9232,4326,1981,St Kitts & Nevis,Palau,Jaohar Group Ltd,United Kingdom,Cape Cruise Marine Ltd,Cape Cruise Marine Ltd,Liberia,Alang,India,2024-10-01 00:00:00,,
7814448,DILIGENCE,Work/Repair Vessel,8048,0,1981,Unknown,,United Kingdom Govt,United Kingdom,United Kingdom Govt CRFA,United Kingdom Govt,United Kingdom,Aliaga,Turkey,2024-04-01 00:00:00,,
8404501,ASTRID,Fishing Vessel,3413,0,1985,Belize,,Astrid Shipping Co Ltd-GBI,United Kingdom,Astrid Shipping Co Ltd-GBI,Astrid Shipping Co Ltd-GBI,United Kingdom,Aliaga,Turkey,2024-06-01 00:00:00,,
9114153,KONSTANTINOS,Bulk Carrier,25503,7979,1995,Panama,,MKM Chartering Inc,United States Of America,Mega Shipping Ltd,Konstantinos Shiptrade Inc,Marshall Islands,Chittagong,Bangladesh,2024-02-01 00:00:00,,
7528843,PIONEER,Pollution Control Vessel,1058,1348,1978,St Kitts & Nevis,United States of America,Resolve Marine Group Inc,United States of America,Resolve Pioneer LLC,Resolve Pioneer LLC,United States of America,Chittagong,Bangladesh,2024-07-01 00:00:00,,
8836273,GORDON,Fish Factory Ship,4807,2756,1943,St Kitts & Nevis,United States Of America,Icicle Seafoods Inc,United States Of America,Icicle Seafoods Inc,Coastal Star,United States Of America,Alang,India,2024-07-01 00:00:00,,
8751368,CEAN,"Drilling Rig, semi Submersible",21192,21963,1974,St Kitts & Nevis,Marshall Islands,Loews Corp,United States Of America,Niko Resources Ltd,Diamond Offshore Services Co,United States Of America,Alang,India,2024-11-01 00:00:00,,
7907647,FLIPPER,Ro-Ro Cargo Ship,4688,2013,1980,Sao Tome & Principe,Panama,Devon Shipping Inc,United States Of America,Fleet-In SA,Devon Shipping Inc,United States Of America,Aliaga,Turkey,2024-07-01 00:00:00,,
7325629,DIAMOND XI,Accommodation Ship,8282,4215,1974,Portugal (Mar),,Sunstone Ships Inc,United States Of America,Sunstone Ships Inc,Diamond Cruise Partners,Portugal,Aliaga,Turkey,2024-08-01 00:00:00,,
8220773,PAUL BUCK,Replenishment Tanker,21471,9028,1985,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,2024-02-01 00:00:00,,
8310097,SAMUEL L. COBB,Replenishment Tanker,21471,9055,1985,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,2024-02-01 00:00:00,,
8310102,RICHARD G. MATTHIESEN,Replenishment Tanker,21471,9485,1986,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,2024-02-01 00:00:00,,
8314158,LAWRENCE H. GIANELLA,Replenishment Tanker,21471,7211,1986,United States Of America,,United States Govt,United States Of America,United States Govt MSC,United States Govt MSC,United States Of America,Brownsville,United States of America,2024-04-01 00:00:00,,
5144485,CAPE JUBY,General Cargo Ship,12929,0,1962,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States of America,2024-05-01 00:00:00,,
7823463,PFC. EUGENE A. OBREGON,Logistics Vessel (Naval Ro-Ro Cargo),45408,26965,1982,United States Of America,,United States Govt,United States Of America,United States Govt MSC,United States Govt MSC,United States Of America,Brownsville,United States of America,2024-06-01 00:00:00,,
7702762,ANDREW J. BARBERI,Passenger Ship,3335,0,1981,United States Of America,,New York City,United States Of America,New York City Transportation,New York City Transportation,United States Of America,Staten Island,United States of America,2024-09-01 00:00:00,,
7912123,MAJ. STEPHEN W. PLESS,Logistics Vessel (Naval Ro-Ro Cargo),45408,27031,1983,United States Of America,,United States Govt,United States Of America,United States Govt MSC,United States Govt MSC,United States Of America,Brownsville,United States of America,2024-11-01 00:00:00,,
8511495,WALTER S. DIEHL,Replenishment Tanker,20706,15735,1988,United States Of America,,United States Govt,United States Of America,United States Govt MSC,United States Govt MSC,United States Of America,Brownsville,United States of America,2024-12-01 00:00:00,,
7906837,ZION FALGOUT,Pusher Tug,675,0,1979,United States Of America,,Falgout Bros LLC,United States Of America,Global Towing Service LLC,Zion Falgout LLC,United States Of America,Unknown,Unknown,2024-03-01 00:00:00,,
9077903,WADI S,Bulk Carrier,37550,10247,1994,Comoros,,Unknown,Unknown,Kiva Marine Ltd-MAI,Tudor Maritime Ltd,Marshall Islands,Chittagong,Bangladesh,2024-02-01 00:00:00,,
9258105,ZEUS ONE,Bulk Carrier,88494,21364,2002,Liberia,,Unknown,Unknown,Athena Shipping Pte Ltd,Zeus Marine Ltd-LIB,Liberia,Chittagong,Bangladesh,2024-02-01 00:00:00,,
9144029,GOLD BRIDGE,Bulk Carrier,25537,7197,1998,Panama,,Unknown,Unknown,Kind Glory Shipping Co Ltd,DV Marine Ltd,Marshall Islands,Chittagong,Bangladesh,2024-11-01 00:00:00,,
9051741,RUN DE,General Cargo Ship,5782,3058,1993,Unknown,,Unknown,Unknown,Run De Shipping Co Ltd,Run De Shipping Co Ltd,Hong Kong,Guayaquil,Ecuador,2024-05-01 00:00:00,,
8402670,ACE 1,General Cargo Ship,998,0,1984,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,France,2024-02-01 00:00:00,,
5427784,WHITE PALM,Pilot Vessel,781,762,1963,Sao Tome & Principe False,Sierra Leone,Unknown,Unknown,Nemsa Services Ltd,Nemsa Services Ltd,British Virgin Islands,Alang,India,2023-12-01 00:00:00,,
9270804,ONYX 1,Container Ship (Fully Cellular),21932,10643,2004,Panama,,Unknown,Unknown,SIS Ship Charter LLC,Great Star Vision Ltd,"Virgin Islands, British",Alang,India,2024-01-01 00:00:00,,
8902838,AT MIDDLE BRIDGE,General Cargo Ship (with Ro-Ro facility),7624,3406,1989,Togo,,Unknown,Unknown,Middle Bridge Maritime Ltd-LIB,Middle Bridge Maritime Ltd-LIB,Liberia,Alang,India,2024-01-01 00:00:00,,
8826199,VILIGA,Fishing Vessel,776,807,1989,Mongolia,,Unknown,Unknown,Trade Bridge Inc Ltd,Trade Bridge Inc Ltd,Hong Kong ,Alang,India,2024-01-01 00:00:00,,
9539559,HASAN,General Cargo Ship,6524,3174,2009,Unknown,,Unknown,Unknown,Onal Gemi Isletmeciligi Sanayi,Bramco Shipping Ltd-MAI,Marshall Islands,Alang,India,2024-02-01 00:00:00,,
7610270,ALJAMIL,General Cargo Ship,4286,2128,1977,Comoros,Guyana,Unknown,Unknown,IMS Hellenic Co,Jamil Shipping Co SA,Belize,Alang,India,2024-03-01 00:00:00,,
9074030,NEW COURAGE,General Cargo Ship,8145,4426,1994,Panama,,Unknown,Unknown,Rightway Shipping Services,Starryway Co Ltd,Hong Kong,Alang,India,2024-05-01 00:00:00,,
8914697,UNITED ID,Bulk Carrier,22147,7173,1991,Palau,,Unknown,Unknown,Overseas Marine Ltd,Rising ID Martime Ltd,Marshall Islands,Alang,India,2024-06-01 00:00:00,,
9135535,RUDA,General Cargo Ship (Open Hatch),20398,5728,1996,Comoros,Panama,Unknown,Unknown,Fuwan Ship Management Co Ltd,Ruida Marine Co Ltd,Hong Kong,Alang,India,2024-08-01 00:00:00,,
9115092,ANDULUS 1,Bulk Carrier,16715,6064,1995,St Kitts & Nevis,,Unknown,Unknown,VRS Maritime Services Ltd,Andulus Marine Shipping Co,Marshall Islands,Alang,India,2024-10-01 00:00:00,,
